,"Poster_Link","Series_Title","Runtime_of_Series","Certificate","Runtime_of_Episodes","Genre","IMDB_Rating","Overview","Star1","Star2","Star3","Star4","No_of_Votes","Genre1","Genre2","Genre3"	
765,"https://m.media-amazon.com/images/M/MV5BMTQ5OTFjNmYtMDE3ZC00ODRmLWEzZjAtYjBlYWQ1M2I1YTIzXkEyXkFqcGdeQXVyODQ1NTk5OQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","Sister, Sister","(1994â€“1999)","","30 min","Comedy, Drama, Family",6.2,"Tia Landry and Tamera Campbell are twins separated at birth who learn of each other's existence and come together as teenagers.","Tia Mowry-Hardrict","Tamera Mowry-Housley","JackÃ©e Harry","Tim Reid",11278,"Comedy"," Drama"," Family"	
766,"https://m.media-amazon.com/images/M/MV5BNWYzNmZmMTUtNzI1YS00NTYwLWIxYWQtMThmYjY1Y2MwZDc2XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_UX67_CR0,0,67,98_AL_.jpg","AnazÃ¢","(2012)","18","300 min","Animation, Drama, Horror",7.6,"A young man named, Koichi Sakakibara, transfers to a new school where he finds himself drawn into a mystery involving a mysterious girl and a series of gruesome deaths.","Atsushi Abe","Natsumi Takamori","Tomoaki Maeno","Greg Ayres",11257,"Animation"," Drama"," Horror"	
767,"https://m.media-amazon.com/images/M/MV5BMTU5MTE3ODIxOF5BMl5BanBnXkFtZTgwMzA2Nzc4NTE@._V1_UY98_CR2,0,67,98_AL_.jpg","Aquarius","(2015â€“2016)","18","42 min","Biography, Crime, Drama",7.1,"A gritty 1960s cop drama about LAPD detective Sam Hodiak and his trainee, who must deal with gangs, brutal crimes, changing times, family crises and unhinged manipulative small-time crook Charles Manson, who's slowly building his cult.","David Duchovny","Grey Damon","Gethin Anthony","Emma Dumont",11203,"Biography"," Crime"," Drama"	
768,"https://m.media-amazon.com/images/M/MV5BZDBiNjZhNDMtZjhlZi00OGQ2LWIyMmItMTBmNGRiOGNjYzQyXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UY98_CR1,0,67,98_AL_.jpg","Shetland","(2013â€“ )","18","60 min","Crime, Drama, Mystery",8.1,"DI Jimmy Perez and his team investigate crimes within the close knit island community of Shetland.","Douglas Henshall","Alison O'Donnell","Steven Robertson","Erin Armstrong",11166,"Crime"," Drama"," Mystery"	
769,"https://m.media-amazon.com/images/M/MV5BNzQ1MmJjZDUtMmI5OC00ZDk2LThkODQtODgwYmU0MTIzNDhmXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_UX67_CR0,0,67,98_AL_.jpg","Haikyuu!!","(2014â€“2020)","13","24 min","Animation, Comedy, Drama",8.7,"Determined to be like the volleyball championship's star player Shouyou, a short boy nicknamed ""the small giant,"" joins his school's volleyball club.","Ayumu Murase","Kaito Ishikawa","Yu Hayashi","Satoshi Hino",11149,"Animation"," Comedy"," Drama"	
770,"https://m.media-amazon.com/images/M/MV5BMjUxNzgzMjMwNF5BMl5BanBnXkFtZTgwNjQ2NzczNTM@._V1_UX67_CR0,0,67,98_AL_.jpg","Six","(2017â€“2018)","","60 min","Action, Drama, History",7.3,"Navy SEAL Team Six attempt to eliminate a Taliban leader in Afghanistan when they discover an American citizen working with the enemy.","Barry Sloane","Kyle Schmid","Juan Pablo Raba","Edwin Hodge",11146,"Action"," Drama"," History"	
771,"https://m.media-amazon.com/images/M/MV5BOWZmMDdhNTktZTRlZC00YzExLTk2ZTAtM2IxNjc4YzBlYmY0XkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_UY98_CR1,0,67,98_AL_.jpg","Tokyo Ghoul: Root A","(2015)","","24 min","Animation, Action, Drama",7.7,"After being tortured and transformed, Kaneki leaves Anteku and joins Aogiri tree in order to protect his friends. While he tries to get stronger, Touka decides to enroll in college while they all try to recover from Kaneki leaving.","Brina Palencia","Michelle Rojas","Austin Tindle","Morgan Laure",11142,"Animation"," Action"," Drama"	
772,"https://m.media-amazon.com/images/M/MV5BNTdiNTJmMzktZmE2MC00OWUxLWE1MjktMTdhN2Q1OWNlODY1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR7,0,67,98_AL_.jpg","SÃ´ru Ã®tÃ¢","(2008â€“2009)","","24 min","Animation, Action, Adventure",7.8,"Set in the Shinigami technical school for weapon meisters, the series revolves around 3 duo's. These pairs are a partnership between a weapon meister and a human weapon. Trying to reach a ...                See full summaryÂ Â»","Laura Bailey","Chiaki Omigawa","Micah Solusod","Brittney Karbowski",11125,"Animation"," Action"," Adventure"	
773,"https://m.media-amazon.com/images/M/MV5BMTIzNjg0MzgwNF5BMl5BanBnXkFtZTcwMTQ1MzczMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","Shark","(2006â€“2008)","","60 min","Crime, Drama, Mystery",7.1,"Sebastian Stark is a Los Angeles hot-shot lawyer, who leaves his lucrative career as a defender of rich criminals to try public prosecution under the District Attorney. He forms a trial ...                See full summaryÂ Â»","James Woods","Danielle Panabaker","Sophina Brown","Sarah Carter",11123,"Crime"," Drama"," Mystery"	
774,"https://m.media-amazon.com/images/M/MV5BMjY1MjU5MjQtZWFiNi00MjE0LTk1ZTktY2RhNzc1OWQ1M2FjXkEyXkFqcGdeQXVyNTk5NTQ1NzM@._V1_UX67_CR0,0,67,98_AL_.jpg","Noragami","(2014â€“2016)","","24 min","Animation, Action, Adventure",7.9,"A minor god seeking to gain widespread worship teams up with a human girl he saved to gain fame, recognition and at least one shrine dedicated to him.","Hiroshi Kamiya","Maaya Uchida","YÃ»ki Kaji","Bryn Apprill",11060,"Animation"," Action"," Adventure"	
775,"https://m.media-amazon.com/images/M/MV5BMzgyZjUyZTMtYzlkNC00NWEwLTg1YTQtNzI4MWJlOWM1YjU5XkEyXkFqcGdeQXVyNjgxNzAxNTc@._V1_UX67_CR0,0,67,98_AL_.jpg","Kiru ra kiru: KILL la KILL","(2013â€“2014)","","25 min","Animation, Action, Comedy",7.9,"A young girl arrives at a school of superhumans to find out the truth behind her father's murder.","Ami Koshimizu","Aya Suzaki","Toshihiko Seki","Shin'ichirÃ´ Miki",11039,"Animation"," Action"," Comedy"	
776,"https://m.media-amazon.com/images/M/MV5BNjYyMjhiNTYtN2M3Yy00NTlhLWJkMmEtMzVhOGEyMzNjNTNhXkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_UX67_CR0,0,67,98_AL_.jpg","Ao no ekusoshisuto","(2011â€“2012)","","30 min","Animation, Action, Drama",7.5,"After discovering that he's the son of Satan, a young man must join the True Cross Academy in order to master his abilities and defeat Satan himself.","Nobuhiko Okamoto","Bryce Papenbrook","Jun Fukuyama","Johnny Yong Bosch",11005,"Animation"," Action"," Drama"	
777,"https://m.media-amazon.com/images/M/MV5BMTYwMzQxMTUzNV5BMl5BanBnXkFtZTcwMTQ4NzUwMg@@._V1_UY98_CR1,0,67,98_AL_.jpg","Darker Than Black: Kuro no keiyakusha","(2007â€“2010)","","24 min","Animation, Action, Drama",7.8,"In Tokyo, an impenetrable field known as ""Hell's Gate"" appeared ten years ago. At the same time, psychics who wield paranormal powers at the cost of their conscience also emerged. Hei is ...                See full summaryÂ Â»","Jason Liebrecht","Kate Oxley","Christopher Sabat","Brina Palencia",10999,"Animation"," Action"," Drama"	
778,"https://m.media-amazon.com/images/M/MV5BN2Y0YzA1OGMtMmY5Zi00M2EwLWFjYjYtYjQ2N2ZmMGZlYzBmXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UY98_CR0,0,67,98_AL_.jpg","Get Smart","(1965â€“1970)","","25 min","Action, Adventure, Comedy",8.2,"Maxwell Smart, a highly intellectual but bumbling spy working for the CONTROL agency, battles the evil forces of rival spy agency KAOS with the help of his competent partner Agent 99.","Don Adams","Barbara Feldon","Edward Platt","Robert Karvelas",10995,"Action"," Adventure"," Comedy"	
779,"https://m.media-amazon.com/images/M/MV5BNzNiODUyYTQtNDg1Ni00OGQ5LWI5YWMtYWFhMTI1MjYyNmJjXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_UX67_CR0,0,67,98_AL_.jpg","21 Jump Street","(1987â€“1991)","","60 min","Crime, Drama, Mystery",7.3,"The cases of an undercover police unit composed of young-looking officers specializing in youth crime.","Johnny Depp","Dustin Nguyen","Peter DeLuise","Holly Robinson Peete",10966,"Crime"," Drama"," Mystery"	
780,"https://m.media-amazon.com/images/M/MV5BNjU5NGY1NzYtNmIwYy00N2EzLTk1NzktOTM0ZjJjMjk0ZGYyXkEyXkFqcGdeQXVyMjQ5NjMxNDA@._V1_UY98_CR1,0,67,98_AL_.jpg","Meitantei Conan","(1996â€“ )","","25 min","Animation, Action, Adventure",8.4,"The cases of a detective whose physical age was chemically reversed to that of a prepubescent boy but must hide his true mental development.","Minami Takayama","Wakana Yamazaki","Hoang Khuyet","Akira Kamiya",10952,"Animation"," Action"," Adventure"	
781,"https://m.media-amazon.com/images/M/MV5BMTI3MjI1NTAtYjI2ZS00OTVlLTk0OTQtNTc5M2U3NmNmYjMzXkEyXkFqcGdeQXVyOTgwMzk1MTA@._V1_UX67_CR0,0,67,98_AL_.jpg","Justice League Unlimited","(2004â€“2006)","","23 min","Animation, Action, Adventure",8.7,"A continuation of the Justice League animated series finds the original members of the team joined in their battle against crime and evil by dozens of other heroes from the DC comics universe.","George Newbern","Kevin Conroy","Phil LaMarr","Carl Lumbly",10934,"Animation"," Action"," Adventure"	
782,"https://m.media-amazon.com/images/M/MV5BM2IzYTg0OGEtZDg3NS00ZWU5LWE4MmEtMDI3ZjExYzdmNTRkXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","Gakuen mokushiroku: HIGHSCHOOL OF THE DEAD","(2010)","","24 min","Animation, Action, Drama",7.2,"High school students are overwhelmed with the start of the zombie apocalypse.","Jun'ichi Suwabe","Eri Kitamura","Nobuyuki Hiyama","Hitomi Harada",10914,"Animation"," Action"," Drama"	
783,"https://m.media-amazon.com/images/M/MV5BODBkZWI3MmItMWU2ZC00M2FhLTk1YWQtNjU5YzI0NzI0NmIxXkEyXkFqcGdeQXVyNzA0MTM4NjM@._V1_UX67_CR0,0,67,98_AL_.jpg","Star vs. the Forces of Evil","(2015â€“2019)","","22 min","Animation, Action, Adventure",8,"Star Butterfly arrives on Earth to live with the Diaz, a Mexican-American family. She continues to battle villains throughout the universe and high school, mainly to protect her extremely powerful wand, an object that still confuses her.","Eden Sher","Adam McArthur","Grey Griffin","Daron Nefcy",10887,"Animation"," Action"," Adventure"	
784,"https://m.media-amazon.com/images/M/MV5BODZjNDBhZGUtZTAxYi00MzdmLWJkZDMtZDQ0YzE1OWM0MzdkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","Undercover","(2019â€“ )","18","50 min","Crime, Drama, Thriller",7.9,"Inspired by real events, undercover agents infiltrate a drug kingpin's operation by posing as a couple at the campground where he spends his weekends.","Tom Waes","Frank Lammers","Manou Kersting","Anna Drijver",10885,"Crime"," Drama"," Thriller"	
785,"https://m.media-amazon.com/images/M/MV5BOWZlMTljZDktMWE0NC00OWZmLWJjZWYtNDJmNjAzODVmNjAwXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_UX67_CR0,0,67,98_AL_.jpg","Zoey's Extraordinary Playlist","(2020â€“ )","16","60 min","Comedy, Drama, Musical",8.2,"A young woman discovers she has the ability to hear the innermost thoughts of people around her as songs and musical numbers.","Jane Levy","Skylar Astin","Alex Newell","John Clarence Stewart",10878,"Comedy"," Drama"," Musical"	
786,"https://m.media-amazon.com/images/M/MV5BNjkzODk3NjYtZDU4My00ODdlLWE3ZDEtZjI1NDMyYmZhMThjXkEyXkFqcGdeQXVyMzU3MTc5OTE@._V1_UY98_CR1,0,67,98_AL_.jpg","Charlie's Angels","(1976â€“1981)","","60 min","Action, Adventure, Crime",6.5,"A wealthy mystery man named Charlie runs a detective agency via a speakerphone and his personal assistant, John Bosley. His detectives are three beautiful women, who end up in a variety of difficult situations.","Kate Jackson","Farrah Fawcett","Jaclyn Smith","David Doyle",10846,"Action"," Adventure"," Crime"	
787,"https://m.media-amazon.com/images/M/MV5BNTE3YmViOWQtMGE3ZS00ODIxLWIxYjEtZWM2OTk4MTFlZDgwXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UY98_CR1,0,67,98_AL_.jpg","The Bletchley Circle","(2012â€“2014)","","45 min","Crime, Drama, Mystery",7.9,"In 1952, four women who worked at the wartime code-breaking centre, Bletchley Park, reunite to track down a serial killer.","Rachael Stirling","Julie Graham","Sophie Rundle","Anna Maxwell Martin",10821,"Crime"," Drama"," Mystery"	
788,"https://m.media-amazon.com/images/M/MV5BYmFhOGYyNzQtYzlmYS00ZjkyLWJlNzQtMWU3MTk2MWFjOGRmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR0,0,67,98_AL_.jpg","Condor","(2018â€“ )","","60 min","Action, Drama, Thriller",7.7,"A brilliant, young, idealistic CIA analyst finds himself in the middle of a conspiracy that kills everyone else at his office. Can he, with no field experience, stay alive long enough to get to the bottom of it?","Max Irons","Kristen Hager","Bob Balaban","Sam McCarthy",10819,"Action"," Drama"," Thriller"	
789,"https://m.media-amazon.com/images/M/MV5BNmFhNGY4Y2ItOTVhNi00MmJiLThiMjQtM2Q1Mzg1YTNjYmU4XkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UY98_CR1,0,67,98_AL_.jpg","Lewis","(2006â€“2015)","","90 min","Crime, Drama, Mystery",8,"Inspector Robert Lewis and Sergeant James Hathaway solve the tough cases that the learned inhabitants of Oxford throw at them.","Kevin Whately","Laurence Fox","Clare Holman","Rebecca Front",10773,"Crime"," Drama"," Mystery"	
790,"https://m.media-amazon.com/images/M/MV5BYmZmN2NlMjQtOTJiYS00ZmI4LWFmMTItNDk1ZDNmYTBkZDZiXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","Dash & Lily","(2020â€“ )","12+","","Comedy, Drama, Romance",7.5,"A whirlwind holiday romance builds as cynical Dash and optimistic Lily trade dares, dreams and desires in the notebook they pass back and forth at locations all across New York City.","Austin Abrams","Midori Francis","Dante Brown","Troy Iwata",10768,"Comedy"," Drama"," Romance"	
791,"https://m.media-amazon.com/images/M/MV5BNzYzMTY2MzYyNF5BMl5BanBnXkFtZTgwMjE2NDMzNTM@._V1_UY98_CR0,0,67,98_AL_.jpg","Imposters","(2017â€“ )","","41 min","Comedy, Crime, Drama",7.8,"A dark comedy that focuses on a female con artist who marries people and then disappears with their money.","Inbar Lavi","Rob Heaps","Parker Young","Marianne RendÃ³n",10762,"Comedy"," Crime"," Drama"	
792,"https://m.media-amazon.com/images/M/MV5BMmEwMmFmODEtMmNhNi00NTI3LWFjZjgtNmIyMDdiZjVhMDhlXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UY98_CR0,0,67,98_AL_.jpg","Sonny with a Chance","(2009â€“2011)","","23 min","Comedy, Family, Romance",6.1,"Sonny, a talented Midwestern girl, has won a nationwide talent search to move to Los Angeles and star in a popular television series. Sonny's home and work life is documented along with her adjustment to life in the spotlight.","Demi Lovato","Tiffany Thornton","Sterling Knight","Brandon Mychal Smith",10757,"Comedy"," Family"," Romance"	
793,"https://m.media-amazon.com/images/M/MV5BN2Y1YzAyZjgtMDI0NS00MjM0LWExNWQtYjE2NDAyOGExNzIxXkEyXkFqcGdeQXVyOTQxNzM2MjY@._V1_UY98_CR1,0,67,98_AL_.jpg","Atlantis","(2013â€“2015)","","45 min","Adventure, Drama, Fantasy",6.6,"Far from home, Jason washes up on the shores of the ancient and mysterious city of Atlantis.","Mark Addy","Jack Donnelly","Robert Emms","Aiysha Hart",10739,"Adventure"," Drama"," Fantasy"	
794,"https://m.media-amazon.com/images/M/MV5BODFjOGM0ZjktOGIyYi00ZTAxLWE5NzAtYjFiZGU5NDZmZTNjXkEyXkFqcGdeQXVyMjUyNzQ0NjU@._V1_UY98_CR5,0,67,98_AL_.jpg","Blood of Zeus","(2020â€“ )","18","30 min","Animation, Action, Fantasy",7.6,"A commoner living in ancient Greece, Heron discovers his true heritage as a son of Zeus, and his purpose: to save the world from a demonic army.","Derek Phillips","Jason O'Mara","Jessica Henwick","Claudia Christian",10726,"Animation"," Action"," Fantasy"	
795,"https://m.media-amazon.com/images/M/MV5BN2NlM2Y5Y2MtYjU5Mi00ZjZiLWFjNjMtZDNiYzJlMjhkOWZiXkEyXkFqcGdeQXVyNjc2NjA5MTU@._V1_UX67_CR0,0,67,98_AL_.jpg","Re: Zero kara hajimeru isekai seikatsu","(2016â€“ )","16","24 min","Animation, Adventure, Drama",8.1,"Shortly after being summoned to a new world, Subaru Natsuki and his new female companion are brutally murdered. But then he awakes to find himself in the same alley, with the same thugs, the same girl, and the day begins to repeat.","YÃ»suke Kobayashi","Rie Takahashi","Sean Chiplock","Rie Murakawa",10672,"Animation"," Adventure"," Drama"	
796,"https://m.media-amazon.com/images/M/MV5BMjE5NDU4NzMwMF5BMl5BanBnXkFtZTgwOTM3NDI1MDE@._V1_UY98_CR1,0,67,98_AL_.jpg","V","(1984â€“1985)","","60 min","Action, Adventure, Sci-Fi",7.4,"A year after Liberation Day, courtesy of the red-dust bacteria, the humanoid, lizard-like aliens develop a resistance to the micro-organism and try to regain control of the Earth--only now some humans are knowingly working with them.","Marc Singer","Faye Grant","Michael Ironside","Jane Badler",10643,"Action"," Adventure"," Sci-Fi"	
797,"https://m.media-amazon.com/images/M/MV5BMWEwZmJiMzEtMWVmOC00NzY0LWJiMzItMjgzNzU3NjQ0NGM1XkEyXkFqcGdeQXVyMzQ4MDczNzQ@._V1_UY98_CR1,0,67,98_AL_.jpg","Captain Planet and the Planeteers","(1990â€“1996)","","23 min","Animation, Action, Adventure",6.7,"A quintet of teenagers work together to encourage environmentally responsible behavior and can summon a superhero to deal with ecological disasters.","David Coburn","Joey Dedio","Kath Soucie","LeVar Burton",10632,"Animation"," Action"," Adventure"	
798,"https://m.media-amazon.com/images/M/MV5BMjM1OTc0MjMtZjFmOS00ZmQ0LTk1ZWItM2U1YTc5ODZjZjI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg","The Return of Sherlock Holmes","(1986â€“1988)","","60 min","Crime, Drama, Mystery",8.7,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans.","Jeremy Brett","Edward Hardwicke","Rosalie Williams","Colin Jeavons",10624,"Crime"," Drama"," Mystery"	
799,"https://m.media-amazon.com/images/M/MV5BMjMwNjkzNDU4Ml5BMl5BanBnXkFtZTcwMDUxMTAyOA@@._V1_UX67_CR0,0,67,98_AL_.jpg","Murdoch Mysteries","(2008â€“ )","","48 min","Crime, Drama, Mystery",8.1,"In the 1890s, William Murdoch uses radical forensic techniques for the time, including fingerprinting and trace evidence, to solve some of the city's most gruesome murders.","Yannick Bisson","Helene Joy","Thomas Craig","Jonny Harris",10609,"Crime"," Drama"," Mystery"	
800,"https://m.media-amazon.com/images/M/MV5BZDZhNWFmODgtNzBmOC00YTUwLTk1MmItNDJhMDA5YjkzNzlmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","Harvey Birdman, Attorney at Law","(2000â€“2007)","","15 min","Animation, Comedy, Sci-Fi",8,"Third-rate superhero Harvey Birdman gets a new lease on life when he becomes a lawyer.","Gary Cole","Stephen Colbert","Thomas Allen","John Michael Higgins",10595,"Animation"," Comedy"," Sci-Fi"	
801,"https://m.media-amazon.com/images/M/MV5BNjcyMjA2MjUwMF5BMl5BanBnXkFtZTgwMDA3OTY3NjM@._V1_UX67_CR0,0,67,98_AL_.jpg","The Passage","(2019)","","60 min","Action, Adventure, Drama",7.3,"When a botched U.S. government experiment turns a group of death row inmates into highly infectious vampires, an orphan girl might be the only person able to stop the ensuing crisis.","Mark-Paul Gosselaar","Saniyya Sidney","Jamie McShane","Caroline Chikezie",10554,"Action"," Adventure"," Drama"	
802,"https://m.media-amazon.com/images/M/MV5BMWZmYTI4MDctMzU4OC00ODJmLTkwMTgtYjRmMDRkMzc3NWZkXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","The Spectacular Spider-Man","(2008â€“2009)","","23 min","Animation, Action, Adventure",8.2,"An animated television show that focuses on a sixteen-year-old Peter Parker, and the origins of Spider-Man.","Josh Keaton","Lacey Chabert","Joshua LeBar","Grey Griffin",10554,"Animation"," Action"," Adventure"	
803,"https://m.media-amazon.com/images/M/MV5BOTA2MDUxMTgtY2RhMC00NWViLWIwMmEtYzYzYTc1YTM4NDVjXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_UX67_CR0,0,67,98_AL_.jpg","Strike","(2017â€“ )","15+","60 min","Crime, Drama, Mystery",7.9,"War veteran turned private detective Cormoran Strike solves brutal murders with the help of his trusted assistant Robin Ellacott.","Tom Burke","Holliday Grainger","Kerr Logan","Killian Scott",10543,"Crime"," Drama"," Mystery"	
804,"https://m.media-amazon.com/images/M/MV5BOWMyMThhN2UtMGMzYi00ODVmLWFlODItYmZlMzMxYzE3MmZkXkEyXkFqcGdeQXVyOTgwMzk1MTA@._V1_UX67_CR0,0,67,98_AL_.jpg","X-Men: Evolution","(2000â€“2003)","","23 min","Animation, Action, Drama",7.9,"This rendition of X-Men features Cyclops, Jean Grey, Rogue, Nightcrawler, Shadowcat and Spike as teenagers as they fight for a world that fears and hates them.","Scott McNeil","Meghan Black","Christopher Judge","Kirby Morrow",10535,"Animation"," Action"," Drama"	
805,"https://m.media-amazon.com/images/M/MV5BMTg5Mjg5NDk4OV5BMl5BanBnXkFtZTgwMjY1ODIyNjM@._V1_UY98_CR0,0,67,98_AL_.jpg","FBI","(2018â€“ )","16","60 min","Action, Crime, Drama",6.8,"Procedural drama about the inner workings of the New York office of the FBI, bringing to bear all the Bureau's skills, intellect and mind-blowing technology to keep New York and the country safe.","Missy Peregrym","Zeeko Zaki","Jeremy Sisto","Ebonee Noel",10508,"Action"," Crime"," Drama"	
